date_hour,hour,day_of_week,day_of_year,is_holiday,demand
2025-08-13T21:00,21,2,225,0,32773.0
2025-08-13T22:00,22,2,225,0,31402.0
2025-08-13T23:00,23,2,225,0,31886.0
2025-08-14T00:00,0,3,226,0,33361.0
2025-08-14T01:00,1,3,226,0,35086.0
2025-08-14T02:00,2,3,226,0,36442.0
2025-08-14T03:00,3,3,226,0,36655.0
2025-08-14T04:00,4,3,226,0,35631.0
2025-08-14T05:00,5,3,226,0,34925.0
2025-08-14T06:00,6,3,226,0,33706.0
2025-08-14T07:00,7,3,226,0,31481.0
2025-08-14T08:00,8,3,226,0,29107.0
2025-08-14T09:00,9,3,226,0,27773.0
2025-08-14T10:00,10,3,226,0,26455.0
2025-08-14T11:00,11,3,226,0,25330.0
2025-08-14T12:00,12,3,226,0,24706.0
2025-08-14T13:00,13,3,226,0,24649.0
2025-08-14T14:00,14,3,226,0,25311.0
2025-08-14T15:00,15,3,226,0,26701.0
2025-08-14T16:00,16,3,226,0,28862.0
2025-08-14T17:00,17,3,226,0,32125.0
2025-08-14T18:00,18,3,226,0,33383.0
2025-08-14T19:00,19,3,226,0,32871.0
2025-08-14T20:00,20,3,226,0,32116.0
2025-08-14T21:00,21,3,226,0,31313.0
2025-08-14T22:00,22,3,226,0,30711.0
2025-08-14T23:00,23,3,226,0,31337.0
2025-08-15T00:00,0,4,227,0,32829.0
2025-08-15T01:00,1,4,227,0,34017.0
2025-08-15T02:00,2,4,227,0,35079.0
2025-08-15T03:00,3,4,227,0,35293.0
2025-08-15T04:00,4,4,227,0,34636.0
2025-08-15T05:00,5,4,227,0,34163.0
2025-08-15T06:00,6,4,227,0,33103.0
2025-08-15T07:00,7,4,227,0,30952.0
2025-08-15T08:00,8,4,227,0,28714.0
2025-08-15T09:00,9,4,227,0,27307.0
2025-08-15T10:00,10,4,227,0,26112.0
2025-08-15T11:00,11,4,227,0,25297.0
2025-08-15T12:00,12,4,227,0,24663.0
2025-08-15T13:00,13,4,227,0,24225.0
2025-08-15T14:00,14,4,227,0,24960.0
2025-08-15T15:00,15,4,227,0,26291.0
2025-08-15T16:00,16,4,227,0,27704.0
2025-08-15T17:00,17,4,227,0,30305.0
2025-08-15T18:00,18,4,227,0,31874.0
2025-08-15T19:00,19,4,227,0,32012.0
2025-08-15T20:00,20,4,227,0,31509.0
2025-08-15T21:00,21,4,227,0,31230.0
2025-08-15T22:00,22,4,227,0,30993.0
2025-08-15T23:00,23,4,227,0,30841.0
2025-08-16T00:00,0,5,228,0,31525.0
2025-08-16T01:00,1,5,228,0,33259.0
2025-08-16T02:00,2,5,228,0,34096.0
2025-08-16T03:00,3,5,228,0,34674.0
2025-08-16T04:00,4,5,228,0,33854.0
2025-08-16T05:00,5,5,228,0,33204.0
2025-08-16T06:00,6,5,228,0,32128.0
2025-08-16T07:00,7,5,228,0,30273.0
2025-08-16T08:00,8,5,228,0,28492.0
2025-08-16T09:00,9,5,228,0,27027.0
2025-08-16T10:00,10,5,228,0,25875.0
2025-08-16T11:00,11,5,228,0,24667.0
2025-08-16T12:00,12,5,228,0,23849.0
2025-08-16T13:00,13,5,228,0,23514.0
2025-08-16T14:00,14,5,228,0,23578.0
2025-08-16T15:00,15,5,228,0,23725.0
2025-08-16T16:00,16,5,228,0,25140.0
2025-08-16T17:00,17,5,228,0,28017.0
2025-08-16T18:00,18,5,228,0,29588.0
2025-08-16T19:00,19,5,228,0,29510.0
2025-08-16T20:00,20,5,228,0,28432.0
2025-08-16T21:00,21,5,228,0,27287.0
2025-08-16T22:00,22,5,228,0,27273.0
2025-08-16T23:00,23,5,228,0,27419.0
2025-08-17T00:00,0,6,229,0,27890.0
2025-08-17T01:00,1,6,229,0,29407.0
2025-08-17T02:00,2,6,229,0,30743.0
2025-08-17T03:00,3,6,229,0,31783.0
2025-08-17T04:00,4,6,229,0,31522.0
2025-08-17T05:00,5,6,229,0,31274.0
2025-08-17T06:00,6,6,229,0,30436.0
2025-08-17T07:00,7,6,229,0,28888.0
2025-08-17T08:00,8,6,229,0,27141.0
2025-08-17T09:00,9,6,229,0,25836.0
2025-08-17T10:00,10,6,229,0,24609.0
2025-08-17T11:00,11,6,229,0,23698.0
2025-08-17T12:00,12,6,229,0,23119.0
2025-08-17T13:00,13,6,229,0,22618.0
2025-08-17T14:00,14,6,229,0,22366.0
2025-08-17T15:00,15,6,229,0,22347.0
2025-08-17T16:00,16,6,229,0,23569.0
2025-08-17T17:00,17,6,229,0,25888.0
2025-08-17T18:00,18,6,229,0,26003.0
2025-08-17T19:00,19,6,229,0,26197.0
2025-08-17T20:00,20,6,229,0,26600.0
2025-08-17T21:00,21,6,229,0,26139.0
2025-08-17T22:00,22,6,229,0,26395.0
2025-08-17T23:00,23,6,229,0,25877.0
2025-08-18T00:00,0,0,230,0,26885.0
2025-08-18T01:00,1,0,230,0,28883.0
2025-08-18T02:00,2,0,230,0,31059.0
2025-08-18T03:00,3,0,230,0,31999.0
2025-08-18T04:00,4,0,230,0,31726.0
2025-08-18T05:00,5,0,230,0,31553.0
2025-08-18T06:00,6,0,230,0,30677.0
2025-08-18T07:00,7,0,230,0,28807.0
2025-08-18T08:00,8,0,230,0,26713.0
2025-08-18T09:00,9,0,230,0,25327.0
2025-08-18T10:00,10,0,230,0,24454.0
2025-08-18T11:00,11,0,230,0,23599.0
2025-08-18T12:00,12,0,230,0,22898.0
2025-08-18T13:00,13,0,230,0,22657.0
2025-08-18T14:00,14,0,230,0,23307.0
2025-08-18T15:00,15,0,230,0,24536.0
2025-08-18T16:00,16,0,230,0,26467.0
2025-08-18T17:00,17,0,230,0,29821.0
2025-08-18T18:00,18,0,230,0,30059.0
2025-08-18T19:00,19,0,230,0,30283.0
2025-08-18T20:00,20,0,230,0,30713.0
2025-08-18T21:00,21,0,230,0,29717.0
2025-08-18T22:00,22,0,230,0,29240.0
2025-08-18T23:00,23,0,230,0,29511.0
2025-08-19T00:00,0,1,231,0,30803.0
2025-08-19T01:00,1,1,231,0,32595.0
2025-08-19T02:00,2,1,231,0,34074.0
2025-08-19T03:00,3,1,231,0,35258.0
2025-08-19T04:00,4,1,231,0,34610.0
2025-08-19T05:00,5,1,231,0,33986.0
2025-08-19T06:00,6,1,231,0,32553.0
2025-08-19T07:00,7,1,231,0,30455.0
2025-08-19T08:00,8,1,231,0,28150.0
2025-08-19T09:00,9,1,231,0,26689.0
2025-08-19T10:00,10,1,231,0,25532.0
2025-08-19T11:00,11,1,231,0,24662.0
2025-08-19T12:00,12,1,231,0,24448.0
2025-08-19T13:00,13,1,231,0,24098.0
2025-08-19T14:00,14,1,231,0,24446.0
2025-08-19T15:00,15,1,231,0,25849.0
2025-08-19T16:00,16,1,231,0,27437.0
2025-08-19T17:00,17,1,231,0,30492.0
2025-08-19T18:00,18,1,231,0,32729.0
2025-08-19T19:00,19,1,231,0,32697.0
2025-08-19T20:00,20,1,231,0,32681.0
2025-08-19T21:00,21,1,231,0,31833.0
2025-08-19T22:00,22,1,231,0,31366.0
2025-08-19T23:00,23,1,231,0,31730.0
2025-08-20T00:00,0,2,232,0,33244.0
2025-08-20T01:00,1,2,232,0,34856.0
2025-08-20T02:00,2,2,232,0,36474.0
2025-08-20T03:00,3,2,232,0,37701.0
2025-08-20T04:00,4,2,232,0,36539.0
2025-08-20T05:00,5,2,232,0,35729.0
2025-08-20T06:00,6,2,232,0,34465.0
2025-08-20T07:00,7,2,232,0,32065.0
2025-08-20T08:00,8,2,232,0,29447.0
2025-08-20T09:00,9,2,232,0,28098.0
2025-08-20T10:00,10,2,232,0,26851.0
2025-08-20T11:00,11,2,232,0,25868.0
2025-08-20T12:00,12,2,232,0,25653.0
2025-08-20T13:00,13,2,232,0,25183.0
2025-08-20T14:00,14,2,232,0,25419.0
2025-08-20T15:00,15,2,232,0,26912.0
2025-08-20T16:00,16,2,232,0,29215.0
2025-08-20T17:00,17,2,232,0,32209.0
2025-08-20T18:00,18,2,232,0,33899.0
2025-08-20T19:00,19,2,232,0,33695.0
2025-08-20T20:00,20,2,232,0,33573.0
2025-08-20T21:00,21,2,232,0,32997.0
2025-08-20T22:00,22,2,232,0,33001.0
2025-08-20T23:00,23,2,232,0,34395.0
2025-08-21T00:00,0,3,233,0,36703.0
2025-08-21T01:00,1,3,233,0,38770.0
2025-08-21T02:00,2,3,233,0,40341.0
2025-08-21T03:00,3,3,233,0,40881.0
2025-08-21T04:00,4,3,233,0,39476.0
2025-08-21T05:00,5,3,233,0,38516.0
2025-08-21T06:00,6,3,233,0,36588.0
2025-08-21T07:00,7,3,233,0,33859.0
2025-08-21T08:00,8,3,233,0,31234.0
2025-08-21T09:00,9,3,233,0,29371.0
2025-08-21T10:00,10,3,233,0,28075.0
2025-08-21T11:00,11,3,233,0,27149.0
2025-08-21T12:00,12,3,233,0,26364.0
2025-08-21T13:00,13,3,233,0,25610.0
2025-08-21T14:00,14,3,233,0,26190.0
2025-08-21T15:00,15,3,233,0,27610.0
2025-08-21T16:00,16,3,233,0,30518.0
2025-08-21T17:00,17,3,233,0,34698.0
2025-08-21T18:00,18,3,233,0,35953.0
2025-08-21T19:00,19,3,233,0,36096.0
2025-08-21T20:00,20,3,233,0,35336.0
2025-08-21T21:00,21,3,233,0,35597.0
2025-08-21T22:00,22,3,233,0,36561.0
2025-08-21T23:00,23,3,233,0,38641.0
2025-08-22T00:00,0,4,234,0,40870.0
2025-08-22T01:00,1,4,234,0,42269.0
2025-08-22T02:00,2,4,234,0,43665.0
2025-08-22T03:00,3,4,234,0,43860.0
2025-08-22T04:00,4,4,234,0,42342.0
2025-08-22T05:00,5,4,234,0,41099.0
2025-08-22T06:00,6,4,234,0,39138.0
2025-08-22T07:00,7,4,234,0,36405.0
2025-08-22T08:00,8,4,234,0,33330.0
2025-08-22T09:00,9,4,234,0,31247.0
2025-08-22T10:00,10,4,234,0,29794.0
2025-08-22T11:00,11,4,234,0,29088.0
2025-08-22T12:00,12,4,234,0,27880.0
2025-08-22T13:00,13,4,234,0,27293.0
2025-08-22T14:00,14,4,234,0,27467.0
2025-08-22T15:00,15,4,234,0,28955.0
2025-08-22T16:00,16,4,234,0,31834.0
2025-08-22T17:00,17,4,234,0,33957.0
2025-08-22T18:00,18,4,234,0,36347.0
2025-08-22T19:00,19,4,234,0,36810.0
2025-08-22T20:00,20,4,234,0,36409.0
2025-08-22T21:00,21,4,234,0,36220.0
2025-08-22T22:00,22,4,234,0,37244.0
2025-08-22T23:00,23,4,234,0,38256.0
2025-08-23T00:00,0,5,235,0,40613.0
2025-08-23T01:00,1,5,235,0,41987.0
2025-08-23T02:00,2,5,235,0,43028.0
2025-08-23T03:00,3,5,235,0,42243.0
2025-08-23T04:00,4,5,235,0,40908.0
2025-08-23T05:00,5,5,235,0,39676.0
2025-08-23T06:00,6,5,235,0,38131.0
2025-08-23T07:00,7,5,235,0,35813.0
2025-08-23T08:00,8,5,235,0,33202.0
2025-08-23T09:00,9,5,235,0,31190.0
2025-08-23T10:00,10,5,235,0,29495.0
2025-08-23T11:00,11,5,235,0,27711.0
2025-08-23T12:00,12,5,235,0,27055.0
2025-08-23T13:00,13,5,235,0,26435.0
2025-08-23T14:00,14,5,235,0,26688.0
2025-08-23T15:00,15,5,235,0,26425.0
2025-08-23T16:00,16,5,235,0,29897.0
2025-08-23T17:00,17,5,235,0,32550.0
2025-08-23T18:00,18,5,235,0,32425.0
2025-08-23T19:00,19,5,235,0,32629.0
2025-08-23T20:00,20,5,235,0,32019.0
2025-08-23T21:00,21,5,235,0,32134.0
2025-08-23T22:00,22,5,235,0,33299.0
2025-08-23T23:00,23,5,235,0,33843.0
2025-08-24T00:00,0,6,236,0,35401.0
2025-08-24T01:00,1,6,236,0,37089.0
2025-08-24T02:00,2,6,236,0,38020.0
2025-08-24T03:00,3,6,236,0,37712.0
2025-08-24T04:00,4,6,236,0,36718.0
2025-08-24T05:00,5,6,236,0,36431.0
2025-08-24T06:00,6,6,236,0,35118.0
2025-08-24T07:00,7,6,236,0,32987.0
2025-08-24T08:00,8,6,236,0,30928.0
2025-08-24T09:00,9,6,236,0,29226.0
2025-08-24T10:00,10,6,236,0,27754.0
2025-08-24T11:00,11,6,236,0,26405.0
2025-08-24T12:00,12,6,236,0,25674.0
2025-08-24T13:00,13,6,236,0,25445.0
2025-08-24T14:00,14,6,236,0,25303.0
2025-08-24T15:00,15,6,236,0,25201.0
2025-08-24T16:00,16,6,236,0,26625.0
2025-08-24T17:00,17,6,236,0,30263.0
2025-08-24T18:00,18,6,236,0,32047.0
2025-08-24T19:00,19,6,236,0,32206.0
2025-08-24T20:00,20,6,236,0,32310.0
2025-08-24T21:00,21,6,236,0,31654.0
2025-08-24T22:00,22,6,236,0,31274.0
2025-08-24T23:00,23,6,236,0,32422.0
2025-08-25T00:00,0,0,237,0,34641.0
2025-08-25T01:00,1,0,237,0,36007.0
2025-08-25T02:00,2,0,237,0,37977.0
2025-08-25T03:00,3,0,237,0,38905.0
2025-08-25T04:00,4,0,237,0,37836.0
2025-08-25T05:00,5,0,237,0,36959.0
2025-08-25T06:00,6,0,237,0,35275.0
2025-08-25T07:00,7,0,237,0,32924.0
2025-08-25T08:00,8,0,237,0,30410.0
2025-08-25T09:00,9,0,237,0,29002.0
2025-08-25T10:00,10,0,237,0,27878.0
2025-08-25T11:00,11,0,237,0,27325.0
2025-08-25T12:00,12,0,237,0,27066.0
2025-08-25T13:00,13,0,237,0,26677.0
2025-08-25T14:00,14,0,237,0,27067.0
2025-08-25T15:00,15,0,237,0,27957.0
2025-08-25T16:00,16,0,237,0,29919.0
2025-08-25T17:00,17,0,237,0,34016.0
2025-08-25T18:00,18,0,237,0,34761.0
2025-08-25T19:00,19,0,237,0,34896.0
2025-08-25T20:00,20,0,237,0,34941.0
2025-08-25T21:00,21,0,237,0,34764.0
2025-08-25T22:00,22,0,237,0,35126.0
2025-08-25T23:00,23,0,237,0,36087.0
2025-08-26T00:00,0,1,238,0,37272.0
2025-08-26T01:00,1,1,238,0,38604.0
2025-08-26T02:00,2,1,238,0,40025.0
2025-08-26T03:00,3,1,238,0,40192.0
2025-08-26T04:00,4,1,238,0,39070.0
2025-08-26T05:00,5,1,238,0,38009.0
2025-08-26T06:00,6,1,238,0,36458.0
2025-08-26T07:00,7,1,238,0,33597.0
2025-08-26T08:00,8,1,238,0,31197.0
2025-08-26T09:00,9,1,238,0,29408.0
2025-08-26T10:00,10,1,238,0,27959.0
2025-08-26T11:00,11,1,238,0,27096.0
2025-08-26T12:00,12,1,238,0,26776.0
2025-08-26T13:00,13,1,238,0,26421.0
2025-08-26T14:00,14,1,238,0,26555.0
2025-08-26T15:00,15,1,238,0,27637.0
2025-08-26T16:00,16,1,238,0,29059.0
2025-08-26T17:00,17,1,238,0,32598.0
2025-08-26T18:00,18,1,238,0,35024.0
2025-08-26T19:00,19,1,238,0,35616.0
2025-08-26T20:00,20,1,238,0,34733.0
2025-08-26T21:00,21,1,238,0,33805.0
2025-08-26T22:00,22,1,238,0,33370.0
2025-08-26T23:00,23,1,238,0,33242.0
2025-08-27T00:00,0,2,239,0,34444.0
2025-08-27T01:00,1,2,239,0,36252.0
2025-08-27T02:00,2,2,239,0,38001.0
2025-08-27T03:00,3,2,239,0,38730.0
2025-08-27T04:00,4,2,239,0,37452.0
2025-08-27T05:00,5,2,239,0,36632.0
2025-08-27T06:00,6,2,239,0,35365.0
2025-08-27T07:00,7,2,239,0,32827.0
2025-08-27T08:00,8,2,239,0,30393.0
2025-08-27T09:00,9,2,239,0,28752.0
2025-08-27T10:00,10,2,239,0,27409.0
2025-08-27T11:00,11,2,239,0,26162.0
2025-08-27T12:00,12,2,239,0,25398.0
2025-08-27T13:00,13,2,239,0,24910.0
2025-08-27T14:00,14,2,239,0,25730.0
2025-08-27T15:00,15,2,239,0,27238.0
2025-08-27T16:00,16,2,239,0,29058.0
2025-08-27T17:00,17,2,239,0,33259.0
2025-08-27T18:00,18,2,239,0,34616.0
2025-08-27T19:00,19,2,239,0,34799.0
2025-08-27T20:00,20,2,239,0,34622.0
2025-08-27T21:00,21,2,239,0,34058.0
2025-08-27T22:00,22,2,239,0,34069.0
2025-08-27T23:00,23,2,239,0,35317.0
2025-08-28T00:00,0,3,240,0,36669.0
2025-08-28T01:00,1,3,240,0,37781.0
2025-08-28T02:00,2,3,240,0,38395.0
2025-08-28T03:00,3,3,240,0,38959.0
2025-08-28T04:00,4,3,240,0,37765.0
2025-08-28T05:00,5,3,240,0,36397.0
2025-08-28T06:00,6,3,240,0,34880.0
2025-08-28T07:00,7,3,240,0,32712.0
2025-08-28T08:00,8,3,240,0,30174.0
2025-08-28T09:00,9,3,240,0,28641.0
2025-08-28T10:00,10,3,240,0,27504.0
2025-08-28T11:00,11,3,240,0,27019.0
2025-08-28T12:00,12,3,240,0,26415.0
2025-08-28T13:00,13,3,240,0,26067.0
2025-08-28T14:00,14,3,240,0,26277.0
2025-08-28T15:00,15,3,240,0,27945.0
2025-08-28T16:00,16,3,240,0,29328.0
2025-08-28T17:00,17,3,240,0,31126.0
2025-08-28T18:00,18,3,240,0,31838.0
2025-08-28T19:00,19,3,240,0,32704.0
2025-08-28T20:00,20,3,240,0,33487.0
2025-08-28T21:00,21,3,240,0,33558.0
2025-08-28T22:00,22,3,240,0,32268.0
2025-08-28T23:00,23,3,240,0,31955.0
2025-08-29T00:00,0,4,241,0,32878.0
2025-08-29T01:00,1,4,241,0,34097.0
2025-08-29T02:00,2,4,241,0,34780.0
2025-08-29T03:00,3,4,241,0,35843.0
2025-08-29T04:00,4,4,241,0,35652.0
2025-08-29T05:00,5,4,241,0,34975.0
2025-08-29T06:00,6,4,241,0,33950.0
2025-08-29T07:00,7,4,241,0,31665.0
2025-08-29T08:00,8,4,241,0,29299.0
2025-08-29T09:00,9,4,241,0,27960.0
2025-08-29T10:00,10,4,241,0,26756.0
2025-08-29T11:00,11,4,241,0,25818.0
2025-08-29T12:00,12,4,241,0,25563.0
2025-08-29T13:00,13,4,241,0,25164.0
2025-08-29T14:00,14,4,241,0,25567.0
2025-08-29T15:00,15,4,241,0,26968.0
2025-08-29T16:00,16,4,241,0,28793.0
2025-08-29T17:00,17,4,241,0,32169.0
2025-08-29T18:00,18,4,241,0,34257.0
2025-08-29T19:00,19,4,241,0,34230.0
2025-08-29T20:00,20,4,241,0,33849.0
2025-08-29T21:00,21,4,241,0,33560.0
2025-08-29T22:00,22,4,241,0,33542.0
2025-08-29T23:00,23,4,241,0,33946.0
2025-08-30T00:00,0,5,242,0,34892.0
2025-08-30T01:00,1,5,242,0,36490.0
2025-08-30T02:00,2,5,242,0,38146.0
2025-08-30T03:00,3,5,242,0,38175.0
2025-08-30T04:00,4,5,242,0,36937.0
2025-08-30T05:00,5,5,242,0,35733.0
2025-08-30T06:00,6,5,242,0,34298.0
2025-08-30T07:00,7,5,242,0,32288.0
2025-08-30T08:00,8,5,242,0,30223.0
2025-08-30T09:00,9,5,242,0,28719.0
2025-08-30T10:00,10,5,242,0,27173.0
2025-08-30T11:00,11,5,242,0,25663.0
2025-08-30T12:00,12,5,242,0,24692.0
2025-08-30T13:00,13,5,242,0,24107.0
2025-08-30T14:00,14,5,242,0,23869.0
2025-08-30T15:00,15,5,242,0,24250.0
2025-08-30T16:00,16,5,242,0,26203.0
2025-08-30T17:00,17,5,242,0,30684.0
2025-08-30T18:00,18,5,242,0,32020.0
2025-08-30T19:00,19,5,242,0,31959.0
2025-08-30T20:00,20,5,242,0,31291.0
2025-08-30T21:00,21,5,242,0,30799.0
2025-08-30T22:00,22,5,242,0,31040.0
2025-08-30T23:00,23,5,242,0,31715.0
2025-08-31T00:00,0,6,243,0,33734.0
2025-08-31T01:00,1,6,243,0,35975.0
2025-08-31T02:00,2,6,243,0,38039.0
2025-08-31T03:00,3,6,243,0,38953.0
2025-08-31T04:00,4,6,243,0,37746.0
2025-08-31T05:00,5,6,243,0,36429.0
2025-08-31T06:00,6,6,243,0,34810.0
2025-08-31T07:00,7,6,243,0,32714.0
2025-08-31T08:00,8,6,243,0,30377.0
2025-08-31T09:00,9,6,243,0,28847.0
2025-08-31T10:00,10,6,243,0,26937.0
2025-08-31T11:00,11,6,243,0,25681.0
2025-08-31T12:00,12,6,243,0,24501.0
2025-08-31T13:00,13,6,243,0,23619.0
2025-08-31T14:00,14,6,243,0,23449.0
2025-08-31T15:00,15,6,243,0,23724.0
2025-08-31T16:00,16,6,243,0,25903.0
2025-08-31T17:00,17,6,243,0,30229.0
2025-08-31T18:00,18,6,243,0,31477.0
2025-08-31T19:00,19,6,243,0,31990.0
2025-08-31T20:00,20,6,243,0,31797.0
2025-08-31T21:00,21,6,243,0,31142.0
2025-08-31T22:00,22,6,243,0,31471.0
2025-08-31T23:00,23,6,243,0,33055.0
2025-09-01T00:00,0,0,244,1,35279.0
2025-09-01T01:00,1,0,244,1,36805.0
2025-09-01T02:00,2,0,244,1,38857.0
2025-09-01T03:00,3,0,244,1,39587.0
2025-09-01T04:00,4,0,244,1,38214.0
2025-09-01T05:00,5,0,244,1,36753.0
2025-09-01T06:00,6,0,244,1,35001.0
2025-09-01T07:00,7,0,244,1,33019.0
2025-09-01T08:00,8,0,244,1,30446.0
2025-09-01T09:00,9,0,244,1,28591.0
2025-09-01T10:00,10,0,244,1,26963.0
2025-09-01T11:00,11,0,244,1,25690.0
2025-09-01T12:00,12,0,244,1,24571.0
2025-09-01T13:00,13,0,244,1,23966.0
2025-09-01T14:00,14,0,244,1,24015.0
2025-09-01T15:00,15,0,244,1,24627.0
2025-09-01T16:00,16,0,244,1,26623.0
2025-09-01T17:00,17,0,244,1,30806.0
2025-09-01T18:00,18,0,244,1,32345.0
2025-09-01T19:00,19,0,244,1,32712.0
2025-09-01T20:00,20,0,244,1,33773.0
2025-09-01T21:00,21,0,244,1,33468.0
2025-09-01T22:00,22,0,244,1,34003.0
2025-09-01T23:00,23,0,244,1,34923.0
2025-09-02T00:00,0,1,245,0,37388.0
2025-09-02T01:00,1,1,245,0,39305.0
2025-09-02T02:00,2,1,245,0,41056.0
2025-09-02T03:00,3,1,245,0,41525.0
2025-09-02T04:00,4,1,245,0,40566.0
2025-09-02T05:00,5,1,245,0,38851.0
2025-09-02T06:00,6,1,245,0,37042.0
2025-09-02T07:00,7,1,245,0,34145.0
2025-09-02T08:00,8,1,245,0,31675.0
2025-09-02T09:00,9,1,245,0,29832.0
2025-09-02T10:00,10,1,245,0,28951.0
2025-09-02T11:00,11,1,245,0,28367.0
2025-09-02T12:00,12,1,245,0,27994.0
2025-09-02T13:00,13,1,245,0,27724.0
2025-09-02T14:00,14,1,245,0,27360.0
2025-09-02T15:00,15,1,245,0,28408.0
2025-09-02T16:00,16,1,245,0,30416.0
2025-09-02T17:00,17,1,245,0,32900.0
2025-09-02T18:00,18,1,245,0,33557.0
2025-09-02T19:00,19,1,245,0,34765.0
2025-09-02T20:00,20,1,245,0,36007.0
2025-09-02T21:00,21,1,245,0,35857.0
2025-09-02T22:00,22,1,245,0,36316.0
2025-09-02T23:00,23,1,245,0,38349.0
2025-09-03T00:00,0,2,246,0,40108.0
2025-09-03T01:00,1,2,246,0,40650.0
2025-09-03T02:00,2,2,246,0,42194.0
2025-09-03T03:00,3,2,246,0,42408.0
2025-09-03T04:00,4,2,246,0,40939.0
2025-09-03T05:00,5,2,246,0,39366.0
2025-09-03T06:00,6,2,246,0,37616.0
2025-09-03T07:00,7,2,246,0,34821.0
2025-09-03T08:00,8,2,246,0,32212.0
2025-09-03T09:00,9,2,246,0,30240.0
2025-09-03T10:00,10,2,246,0,28540.0
2025-09-03T11:00,11,2,246,0,26943.0
2025-09-03T12:00,12,2,246,0,27024.0
2025-09-03T13:00,13,2,246,0,26701.0
2025-09-03T14:00,14,2,246,0,26750.0
2025-09-03T15:00,15,2,246,0,28131.0
2025-09-03T16:00,16,2,246,0,30602.0
2025-09-03T17:00,17,2,246,0,35284.0
2025-09-03T18:00,18,2,246,0,36434.0
2025-09-03T19:00,19,2,246,0,37066.0
2025-09-03T20:00,20,2,246,0,37413.0
2025-09-03T21:00,21,2,246,0,36710.0
2025-09-03T22:00,22,2,246,0,36880.0
2025-09-03T23:00,23,2,246,0,37420.0
2025-09-04T00:00,0,3,247,0,39049.0
2025-09-04T01:00,1,3,247,0,40638.0
2025-09-04T02:00,2,3,247,0,42063.0
2025-09-04T03:00,3,3,247,0,42032.0
2025-09-04T04:00,4,3,247,0,40762.0
2025-09-04T05:00,5,3,247,0,39297.0
2025-09-04T06:00,6,3,247,0,37517.0
2025-09-04T07:00,7,3,247,0,34671.0
2025-09-04T08:00,8,3,247,0,31897.0
2025-09-04T09:00,9,3,247,0,29867.0
2025-09-04T10:00,10,3,247,0,28461.0
2025-09-04T11:00,11,3,247,0,27433.0
2025-09-04T12:00,12,3,247,0,26687.0
2025-09-04T13:00,13,3,247,0,26522.0
2025-09-04T14:00,14,3,247,0,26525.0
2025-09-04T15:00,15,3,247,0,27960.0
2025-09-04T16:00,16,3,247,0,29782.0
2025-09-04T17:00,17,3,247,0,33604.0
2025-09-04T18:00,18,3,247,0,36141.0
2025-09-04T19:00,19,3,247,0,36988.0
2025-09-04T20:00,20,3,247,0,36832.0
2025-09-04T21:00,21,3,247,0,36561.0
2025-09-04T22:00,22,3,247,0,35153.0
2025-09-04T23:00,23,3,247,0,35250.0
2025-09-05T00:00,0,4,248,0,36476.0
2025-09-05T01:00,1,4,248,0,37998.0
2025-09-05T02:00,2,4,248,0,39517.0
2025-09-05T03:00,3,4,248,0,39243.0
2025-09-05T04:00,4,4,248,0,38326.0
2025-09-05T05:00,5,4,248,0,37107.0
2025-09-05T06:00,6,4,248,0,35407.0
2025-09-05T07:00,7,4,248,0,32924.0
2025-09-05T08:00,8,4,248,0,30736.0
2025-09-05T09:00,9,4,248,0,28856.0
2025-09-05T10:00,10,4,248,0,27307.0
2025-09-05T11:00,11,4,248,0,26530.0
2025-09-05T12:00,12,4,248,0,25454.0
2025-09-05T13:00,13,4,248,0,24988.0
2025-09-05T14:00,14,4,248,0,25659.0
2025-09-05T15:00,15,4,248,0,27161.0
2025-09-05T16:00,16,4,248,0,28320.0
2025-09-05T17:00,17,4,248,0,30983.0
2025-09-05T18:00,18,4,248,0,32285.0
2025-09-05T19:00,19,4,248,0,33430.0
2025-09-05T20:00,20,4,248,0,33796.0
2025-09-05T21:00,21,4,248,0,33568.0
2025-09-05T22:00,22,4,248,0,33368.0
2025-09-05T23:00,23,4,248,0,32800.0
2025-09-06T00:00,0,5,249,0,33852.0
2025-09-06T01:00,1,5,249,0,35727.0
2025-09-06T02:00,2,5,249,0,36794.0
2025-09-06T03:00,3,5,249,0,36797.0
2025-09-06T04:00,4,5,249,0,35509.0
2025-09-06T05:00,5,5,249,0,34531.0
2025-09-06T06:00,6,5,249,0,33188.0
2025-09-06T07:00,7,5,249,0,31249.0
2025-09-06T08:00,8,5,249,0,29165.0
2025-09-06T09:00,9,5,249,0,27733.0
2025-09-06T10:00,10,5,249,0,26238.0
2025-09-06T11:00,11,5,249,0,25305.0
2025-09-06T12:00,12,5,249,0,24474.0
2025-09-06T13:00,13,5,249,0,23892.0
2025-09-06T14:00,14,5,249,0,23959.0
2025-09-06T15:00,15,5,249,0,24407.0
2025-09-06T16:00,16,5,249,0,25785.0
2025-09-06T17:00,17,5,249,0,28217.0
2025-09-06T18:00,18,5,249,0,29406.0
2025-09-06T19:00,19,5,249,0,30337.0
2025-09-06T20:00,20,5,249,0,30463.0
2025-09-06T21:00,21,5,249,0,30018.0
2025-09-06T22:00,22,5,249,0,29233.0
2025-09-06T23:00,23,5,249,0,29137.0
2025-09-07T00:00,0,6,250,0,30471.0
2025-09-07T01:00,1,6,250,0,32336.0
2025-09-07T02:00,2,6,250,0,34324.0
